rank,topic_id,label,document_count,horizon,signal_class,emergence_score,novelty,growth,coherence,impact,uncertainty,burst_weight,burst_slices,cagr,maturity,avg_proportion,strategic_fit,best_objective,critical_tech,asset_leverage,best_asset,opportunity_index,index_suppressed,composite_rank_score,first_slice,last_slice,fit_quadrant
13,2026-09-13T2114-T0063,cultural heritage / property cultural / intellectual / intangible cultural,36,H1,weak,0.8,0.19764122929805028,0.16776305668031266,0.8788082198028868,0.7351256724169913,0.5032583347756457,11.703197322521078,2022,-0.18223456604205746,1.0,0.0036274290164577463,0.5045070462137962,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.3611499039542477,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.32885882352941176,False,0.7702586206896552,2018,2025,act
14,2026-09-13T2114-T0026,indigenous / intellectual / property / cultural,311,H1,latent,0.5030172413793103,0.19191376649400793,0.019358154320792232,0.7127870689935046,0.5341766330487526,0.7406384938626276,0.0,,0.033339233926807266,0.9090909090909091,0.006956876064937388,0.6113018021197197,SI-5 First Nations Strategy,,0.44602176129214116,AS-FIRSTNATIONS First Nations Strategy partnerships,0.8062823529411765,False,0.7594827586206897,2018,2026,act
15,2026-09-13T2114-T0055,ai / patent / invention / inventorship,157,H1,strong,0.4862068965517241,0.14259065803120896,0.12954943398646532,0.7116427765670402,0.5388367961662357,0.7814529524614552,0.0,,0.2753731068584542,1.0,0.004297567612492817,0.6175812064436034,SI-3 AI and Automated Decision Making in IP administration,,0.46145048176396636,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.8118647058823528,False,0.7573275862068966,2020,2026,act
16,2026-09-13T2114-T0103,intellectual property / african / aripo / property organization,78,H1,weak,0.6012931034482758,0.20826583440770885,0.0371143764088288,0.7206295709990008,0.5560442618038611,0.8212809417449864,0.0,,0.06593591105070629,0.9090909090909091,0.002385483811564444,0.5243625898184707,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.39315897821492096,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.7089117647058824,False,0.7405172413793104,2018,2026,act
17,2026-09-13T2114-T0015,ai / education / chatgpt / teacher,120,H1,strong,0.694396551724138,0.15311403122383493,0.2320208146283821,0.8015786784226615,0.648909231757894,0.8595867681099363,13.177769864278986,2022;2023,0.0762398363228658,0.9090909090909091,0.009180724094201734,0.5099095929627502,SI-3 AI and Automated Decision Making in IP administration,,0.36345593243465835,AS-EXAMINATION Examination workforce and AI/ADM trials,0.6600294117647058,False,0.7375,2018,2026,act
18,2026-09-13T2114-T0001,service delivery / government / digital / public service,570,H2,strong,0.5474137931034483,0.13955364885358523,0.2191392023781016,0.7158191107727873,0.5488166952941964,0.8407292181493349,9.890648522043364,2024;2025,0.05501694487465336,0.6249999999999998,0.02888475769349517,0.6358552736732795,4.2 Innovative digital and data-driven customer and staff services,,0.36449279402996876,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.8306294117647057,False,0.7323275862068965,2018,2026,act
19,2026-09-13T2114-T0032,llm / medical / chatgpt / language,61,H1,strong,0.7357758620689654,0.15437849098167078,0.2644931719352713,0.8499327246292924,0.6827748405664802,0.8427736764798539,11.157591032420925,2023;2024,0.1472026904398771,1.0,0.006430931184683967,0.5020575629035728,SI-3 AI and Automated Decision Making in IP administration,,0.35094404778676946,AS-EXAMINATION Examination workforce and AI/ADM trials,0.5104,False,0.7120689655172414,2018,2026,"on-strategy, no right-to-play"
20,2026-09-13T2114-T0003,llm / language / task / reasoning,151,H2,strong,0.6594827586206896,0.14959716056666272,0.17319020767872095,0.8324470504781997,0.583536122021206,0.8261162360431862,3.5116296508414564,2023;2024;2025;2026,0.1304362912135053,0.7142857142857141,0.0166932063152383,0.5202290936704747,SI-3 AI and Automated Decision Making in IP administration,,0.35742572842770504,AS-EXAMINATION Examination workforce and AI/ADM trials,0.6348823529411763,False,0.7116379310344827,2018,2026,act
21,2026-09-13T2114-T0109,valuation / intellectual / property / asset,28,H1,weak,0.5004310344827586,0.14837714955183556,0.06493228245750216,0.7734226213326812,0.6063436621157532,0.4204890526419315,0.0,,0.12135339197013861,0.909090909090909,0.0022016244951941237,0.5576797638585469,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.40439311056412064,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.7327705882352941,False,0.7068965517241379,2019,2026,act
22,2026-09-13T2114-T0061,ai / copyright / generative / authorship,125,H1,strong,0.46896551724137925,0.11970796535549033,0.2774161826353183,0.7287118387361395,0.5100240066691887,0.808724248473563,4.389735212097051,2023;2024;2025;2026,0.3495037187195418,0.8333333333333331,0.004178036159317741,0.5725914827782363,SI-3 AI and Automated Decision Making in IP administration,,0.4216062161827134,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.749505882352941,False,0.6961206896551724,2019,2026,act
23,2026-09-13T2114-T0052,vaccine / covid-19 / pandemic / waiver,60,H1,strong,0.5439655172413793,0.16748565731454812,0.11298778504247352,0.7842716159011203,0.4334306443396322,0.9825208025301668,6.423369869306029,2021,-1.0,1.0,0.00409518579260992,0.5191517926646898,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.394895963046266,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.4584058823529411,False,0.6784482758620689,2020,2024,act
24,2026-09-13T2114-T0074,prior art / patent / art search / art option,71,H2,weak,0.6,0.15864285409199919,0.1062454293024983,0.7074688268532272,0.5783935667426933,0.9582407282588409,2.195518224754167,2024;2025;2026,0.060510561183007905,0.5555555555555552,0.003353120786717872,0.4766897155943455,SI-3 AI and Automated Decision Making in IP administration,,0.3879742553561278,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6460235294117647,False,0.6693965517241379,2018,2026,act
25,2026-09-13T2114-T0088,cultural heritage / protection cultural / heritage institution / issue cultural,160,H1,weak,0.6025862068965517,0.2165968269777312,0.14928832467889414,0.6687445559653231,0.5299353088480802,0.5939760926692158,9.22542047200669,2022,-1.0,1.0,0.0026005572707171534,0.5316901821146086,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.34459652526944806,AS-RAPID IP RAPID / IP Rights Overview dashboard,0.5806294117647058,False,0.6581896551724138,2019,2024,"on-strategy, no right-to-play"
26,2026-09-13T2114-T0081,genetic resource / benefit sharing / plant / access benefit,57,H1,weak,0.42586206896551726,0.11907579599781637,0.05074256496472071,0.731204442709951,0.5281791914006614,0.9365427367633152,2.9591011421560864,2018,-0.1591035847462855,1.0,0.0026895708628388065,0.5723728144997762,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.4054658422682675,AS-RAPID IP RAPID / IP Rights Overview dashboard,0.5786176470588235,False,0.6387931034482759,2018,2025,act
27,2026-09-13T2114-T0009,ai / governance / public / artificial intelligence,387,H1,strong,0.31465517241379315,0.12452893587388125,0.059326267399915034,0.7182535207124607,0.4959589772750964,0.7298036009786986,0.0,,0.10972655748341364,0.7692307692307692,0.01070690492988961,0.7344338002012599,SI-3 AI and Automated Decision Making in IP administration,,0.4587934895355176,AS-EXAMINATION Examination workforce and AI/ADM trials,0.8306352941176471,False,0.630603448275862,2018,2026,act
28,2026-09-13T2114-T0023,green innovation / firm / circular / patent,151,H1,strong,0.3258620689655172,0.10950372124217189,0.1017744006954922,0.7341821172134038,0.4410333498169373,0.7891548929503232,4.861755995564678,2022,-0.14990772198213365,0.909090909090909,0.00771883516336629,0.6679016867753957,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.43834224322554405,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6582235294117647,False,0.618103448275862,2018,2025,act
29,2026-09-13T2114-T0058,gene / crop / crispr / editing,52,H1,weak,0.6814655172413794,0.1988489229529895,0.0571063429357778,0.8048263553878829,0.5618801888466817,0.8134010392633702,2.46378961370673,2018;2019;2020;2021,-1.0,1.0,0.0037835892745072897,0.465206503672558,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.33959714949311015,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.44702352941176465,False,0.6168103448275862,2018,2024,watch
30,2026-09-13T2114-T0077,access medicine / medicine africa / intellectual property / trip,110,H1,noise,0.45818965517241383,0.1951394119994243,0.0,0.704207680378732,0.556848535437851,0.7889406572966208,0.0,,-0.18223456604205746,1.0,0.002908808526789836,0.5506490523823786,2.1 Access to and benefits from IP rights ownership,,0.3721817372485385,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.5917999999999999,False,0.6155172413793103,2018,2025,act
31,2026-09-13T2114-T0064,unlearning / erasure / diffusion / concept,32,H2,strong,0.6625,0.16163550383170255,0.35273845714528385,0.8832524873908629,0.5249277288918412,0.6261197241054945,6.541677637420904,2024;2025;2026,0.4798441482449569,0.4999999999999998,0.00425271373527109,0.4845991643641097,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.3279476016660657,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.42342941176470583,False,0.6150862068965517,2020,2026,"on-strategy, no right-to-play"
32,2026-09-13T2114-T0099,copyright page / copyright notice,24,H2,weak,0.8219827586206897,0.2998402828769686,0.12039649967013578,0.9134075193646449,0.6692577907623818,0.5435644431995964,0.0,,0.2510334048590739,0.7142857142857142,0.002600062108805307,0.4526549748010714,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.3231712373562623,AS-RAPID IP RAPID / IP Rights Overview dashboard,0.6313705882352941,False,0.6,2020,2025,watch
33,2026-09-13T2114-T0115,hydrogen / energy / green / carbon neutrality,34,H1,noise,0.6120689655172414,0.22837177533595576,0.0,0.7650833977180881,0.5824196654686622,0.9981333700665544,0.0,,-0.04942017504585927,0.9090909090909091,0.0020914372276249443,0.45062437713744236,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.3700628886934931,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.47616470588235293,False,0.5987068965517242,2018,2025,capability looking for a problem
34,2026-09-13T2114-T0034,ai / healthcare / gdpr / health care,130,H1,latent,0.34137931034482755,0.13255504999194268,0.0,0.7533324954886056,0.5423051679558076,0.8380296270692771,0.0,,-0.14990772198213365,1.0,0.0057070831336940055,0.5877958746137861,SI-3 AI and Automated Decision Making in IP administration,,0.4170702331155026,AS-EXAMINATION Examination workforce and AI/ADM trials,0.5702235294117646,False,0.5900862068965517,2018,2026,act
35,2026-09-13T2114-T0094,examiner / patent / rejection / examination,63,H1,weak,0.440948275862069,0.14049572369723173,0.08697001992549318,0.7096701086064522,0.5225818355192913,0.8241165661098084,0.0,,0.16952229558370568,1.0,0.002550110951062066,0.4761615339495598,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.5732500478665038,AS-EXAMINATION Examination workforce and AI/ADM trials,0.7309941176470588,False,0.5788793103448275,2018,2026,act
36,2026-09-13T2114-T0031,innovation / patent / firm / intellectual property,75,H1,latent,0.23060344827586204,0.11870107508634198,0.0,0.7912252001567662,0.3538052191767006,0.8862901367959937,0.0,,-0.18223456604205746,1.0,0.006018320141563356,0.664149659062713,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.44562590784394945,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.5872176470588235,False,0.5762931034482759,2018,2026,act
37,2026-09-13T2114-T0085,intellectual property / enforcement / right / property protection,108,H1,noise,0.3814655172413793,0.16918949912098324,0.0,0.7072230607397455,0.5394222411127735,0.7530207222817119,0.0,,-0.11538579593325338,1.0,0.0026412824431155894,0.5612123120403332,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.37228711841537654,AS-EXAMINATION Examination workforce and AI/ADM trials,0.5892470588235295,False,0.5706896551724138,2018,2026,act
38,2026-09-13T2114-T0043,navigation / robot / task / agent,49,H3,strong,0.6405172413793103,0.17702020842501986,0.21519451476576323,0.8569387655572333,0.5078509037774646,0.6325887399327033,5.745740131685679,2024;2025;2026,0.1304362912135053,0.1,0.0059437457455223065,0.4619109720265166,SI-3 AI and Automated Decision Making in IP administration,,0.32991126062573267,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.48174117647058823,False,0.569396551724138,2018,2026,watch
39,2026-09-13T2114-T0065,reef / park / australian marine / coral,108,H2,strong,0.5573275862068965,0.18076593540467667,0.44941449865414795,0.6606923281765769,0.5,0.7527055740827044,15.002096913430847,2025;2026,0.5361025557463821,0.5,0.004099262467261565,0.4419169765784473,4.2 Innovative digital and data-driven customer and staff services,,0.39073366541210874,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.5998999999999999,False,0.568103448275862,2025,2026,capability looking for a problem
40,2026-09-13T2114-T0022,watermark / text / llm / language,76,H1,strong,0.6379310344827586,0.17162275945942906,0.3855886900209575,0.868961461827697,0.5,0.4434581453896789,7.749422595258011,2023;2024;2025;2026,0.5422108254079407,0.769230769230769,0.008613896490002913,0.4472380553985352,SI-3 AI and Automated Decision Making in IP administration,,0.3503329151703242,AS-TRIPWIRE Tripwire — autonomous source-monitoring pipeline,0.5753058823529411,False,0.5650862068965518,2020,2026,watch
41,2026-09-13T2114-T0111,opengov / ul / au / li,41,H1,weak,0.6448275862068965,0.2702059588488773,0.38382192333513987,0.7128390194277032,0.5,0.7179438569577915,10.190330294799892,2025;2026,0.4351888878844894,0.909090909090909,0.002795535229395986,0.4312477845184331,4.2 Innovative digital and data-driven customer and staff services,,0.36694990946868744,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.4543705882352941,False,0.5637931034482758,2023,2026,capability looking for a problem
42,2026-09-13T2114-T0000,geographical indication / gi / kente / product,403,H1,latent,0.4086206896551724,0.14403022342328664,0.0026260852254363486,0.7873336742493544,0.49846945595038955,0.9816229178617126,0.0,,0.004396049376256039,0.909090909090909,0.03404009368868699,0.6178616374813783,SI-1 Geographical indications registration under the A-EU FTA,,0.3526516602611563,AS-RAPID IP RAPID / IP Rights Overview dashboard,0.699805882352941,False,0.5568965517241379,2018,2026,"on-strategy, no right-to-play"
43,2026-09-13T2114-T0017,covid-19 / trust / pandemic / health,101,H1,strong,0.7448275862068966,0.1968414423492333,0.21129454745758688,0.7937721514518371,0.6089459107045465,0.7785326987485743,27.230664447955405,2020;2021,-1.0,1.0,0.007534854331615733,0.4346676319973439,SI-3 AI and Automated Decision Making in IP administration,,0.3305892010063642,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.532470588235294,False,0.5560344827586208,2020,2024,watch
44,2026-09-13T2114-T0098,agent / vulnerability / patch / plugin,50,H3,weak,0.5443965517241379,0.12752016624628681,0.3790915300822343,0.7386660790570246,0.5250812064965197,0.8880080637487013,9.719487104386147,2026,0.4351888878844894,0.05714285714285714,0.0026545813148119357,0.46650312497747215,SI-3 AI and Automated Decision Making in IP administration,,0.35991296874965234,AS-TRIPWIRE Tripwire — autonomous source-monitoring pipeline,0.6503352941176469,False,0.5551724137931034,2020,2026,act
45,2026-09-13T2114-T0108,intellectual capital / sme / enterprise / knowledge management,21,H1,noise,0.3857758620689655,0.1833884600787956,0.0,0.854623997633527,0.19430958651198108,0.7245210743408982,0.0,,-0.22889458729602963,1.0,0.0021411962540962876,0.5407070161223098,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.37784185030423006,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.41837647058823524,False,0.5547413793103448,2018,2025,act
46,2026-09-13T2114-T0008,trust / institution / public / citizen,165,H2,latent,0.5931034482758621,0.20983563267075156,0.0,0.7799300134929102,0.6448293827003121,0.8395613094893479,0.0,,-0.026343554126204483,0.5555555555555554,0.010916616789319598,0.5265114926007061,1.1 Trust and confidence in a high-quality IP rights system,,0.2975243268489703,AS-EXAMINATION Examination workforce and AI/ADM trials,0.5527294117647058,False,0.5521551724137931,2018,2026,"on-strategy, no right-to-play"
47,2026-09-13T2114-T0084,intellectual property / property global / international intellectual / policy,99,H1,noise,0.35043103448275864,0.16192901270676807,0.0,0.7252841953311624,0.5501298460396958,0.2711818248660321,0.0,,-0.10049640825051664,0.8333333333333333,0.0029019110748432827,0.5650525684040462,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.37609908484969,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6448,False,0.5469827586206897,2019,2025,act
48,2026-09-13T2114-T0007,indigenous / traditional knowledge / cultural / people,180,H1,latent,0.2543103448275862,0.1342812384241121,0.0,0.7642243306228664,0.3910706973501758,0.9504164192809496,0.0,,-0.0353213700396906,0.9090909090909091,0.011825247906093544,0.5552407663126794,SI-5 First Nations Strategy,,0.43548195456544775,AS-FIRSTNATIONS First Nations Strategy partnerships,0.6432588235294117,False,0.534051724137931,2018,2026,act
49,2026-09-13T2114-T0037,patent / citation / technology / impact,65,H1,latent,0.3211206896551724,0.08552860360380454,0.014863110921443844,0.7976759418712839,0.44823236770004193,0.9118808944921288,0.0,,0.025401083402636804,1.0,0.00567861474608249,0.5187927217612689,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.4742872816680256,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6541647058823529,False,0.5323275862068965,2018,2026,act
50,2026-09-13T2114-T0006,preface / regulatory policy / frontmatter / acknowledgment,1352,H1,strong,0.43017241379310345,0.15582170154203967,0.12381509961290496,0.619799415648679,0.5152394711040069,0.6269944766073751,4.875326583716529,2025,-0.0053058259195331026,0.769230769230769,0.01266221092000641,0.4816713051532729,SI-3 AI and Automated Decision Making in IP administration,,0.3821560247076348,AS-EXAMINATION Examination workforce and AI/ADM trials,0.6496,False,0.5172413793103448,2018,2026,act
51,2026-09-13T2114-T0082,intellectual property / collateral / ipr / msme,58,H1,noise,0.2935344827586207,0.15765125116108225,0.0,0.7274347200278466,0.4052129345639805,0.9285381552268785,0.0,,0.0,0.8333333333333333,0.002871770093541533,0.5523731547302299,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.373288932328558,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.5742823529411765,False,0.5021551724137931,2018,2026,act
52,2026-09-13T2114-T0104,robot / soft / actuation / jumping,22,H1,noise,0.4978448275862069,0.1563599998241052,0.0,0.8364304897109549,0.5856828142210972,0.8414403591261868,0.0,,-0.18223456604205746,1.0,0.002245250198619779,0.4546551373535584,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.3605502275533328,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.2875411764705882,False,0.49741379310344824,2018,2026,capability looking for a problem
53,2026-09-13T2114-T0073,startup / venture / entrepreneurial / valuation,80,H1,noise,0.1939655172413793,0.1301482752536296,0.0,0.7157382634161311,0.4138421629285899,0.8237218226575458,0.0,,-0.21591572331077546,1.0,0.002979645043817488,0.542751969492433,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.41595235619651716,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.5195411764705882,False,0.49482758620689654,2018,2026,act
54,2026-09-13T2114-T0005,trust / institution / public / government,146,H1,latent,0.44870689655172413,0.15767659071045648,0.0,0.8107174157768399,0.5284465350540591,0.889207732859127,0.0,,-0.10822047076250363,1.0,0.013060885718507198,0.5288084328126648,1.1 Trust and confidence in a high-quality IP rights system,,0.33037568904298537,AS-EXAMINATION Examination workforce and AI/ADM trials,0.5200470588235293,False,0.48879310344827587,2018,2026,"on-strategy, no right-to-play"
55,2026-09-13T2114-T0114,traditional cultural / cultural expression / lampung / indonesia,27,H1,noise,0.45775862068965517,0.23048224894465386,0.0,0.7870149723754198,0.20910792204940182,0.9479028762972215,0.0,,-1.0,1.0,0.0019394960208343446,0.4893905066111612,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.3584619843925741,AS-FIRSTNATIONS First Nations Strategy partnerships,0.4330882352941176,False,0.48793103448275865,2018,2024,act
56,2026-09-13T2114-T0095,lidar / object / autonomous / dataset,22,H1,noise,0.5155172413793103,0.18403450764722618,0.016504516520356196,0.8756175556669209,0.4815674142820315,0.7197484934607568,0.0,,0.028285594297889682,0.909090909090909,0.0024974569768963866,0.4494097062438162,4.2 Innovative digital and data-driven customer and staff services,,0.3593530494379735,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.3361941176470588,False,0.4870689655172414,2018,2026,capability looking for a problem
57,2026-09-13T2114-T0066,energy / renewable / storage / hydrogen,94,H1,weak,0.5801724137931035,0.17208638294290246,0.10540512658246542,0.6992388040564342,0.5275871715127282,0.9392840035111631,4.624488038800578,2021;2022;2023,-1.0,1.0,0.0032164507792426344,0.44703143469535517,4.2 Innovative digital and data-driven customer and staff services,,0.33361085529983997,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.5984117647058823,False,0.4866379310344827,2018,2024,watch
58,2026-09-13T2114-T0018,energy / renewable / storage / battery,85,H1,latent,0.5814655172413793,0.23214126590699768,0.0,0.8396554556861443,0.5367514368469739,0.7835185607655912,0.0,,-0.26700275177066934,1.0,0.008003901275693035,0.4533392892989968,4.2 Innovative digital and data-driven customer and staff services,,0.32402545891509277,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.4498117647058823,False,0.4840517241379311,2018,2025,watch
59,2026-09-13T2114-T0035,crispr / editing / gene / cas9,58,H1,strong,0.7064655172413793,0.19465272564517289,0.06041061963483632,0.8254793051911995,0.635477504867056,0.785179567228539,2.9289138672144475,2018;2019;2020,-1.0,1.0,0.005443423632453763,0.41627405586382044,4.1 Innovation and adaptiveness in stewardship of the IP rights system,,0.3265106949081413,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.3281176470588235,False,0.4814655172413793,2018,2024,watch
