rank,topic_id,label,document_count,horizon,signal_class,emergence_score,novelty,growth,coherence,impact,uncertainty,burst_weight,burst_slices,cagr,maturity,avg_proportion,strategic_fit,best_objective,critical_tech,asset_leverage,best_asset,opportunity_index,index_suppressed,composite_rank_score,first_slice,last_slice,fit_quadrant
15,verify-bertopic-T0030,retrieval / patent / learning prior / mapreduce,36,H2,strong,0.638495575221239,0.17434055291807826,0.0371143764088288,0.8826880336894488,0.7984657821547441,0.0,0.0,,0.06593591105070629,0.6666666666666665,0.006926024267728762,0.6267080632616359,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.4338960192751205,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.48621176470588234,False,0.7761061946902655,2018,2026,act
16,verify-bertopic-T0018,law / ip / chapter / copyright,48,H1,strong,0.5924778761061946,0.14222485427157117,0.17395562988648913,0.8287002548521146,0.7168149192702576,0.5919734565856283,10.914677908162162,2019;2023,-0.3278385597158058,1.0,0.009219037604047863,0.6452841517830201,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-BIO Biotechnologies,0.4386687759162959,AS-RAPID IP RAPID / IP Rights Overview dashboard,0.4718882352941176,False,0.7756637168141594,2018,2026,act
17,verify-bertopic-T0065,ai / copyright / uk / artificial,39,H2,weak,0.5256637168141594,0.14057505296539985,0.23479978521591424,0.7998233405834212,0.5972486988994546,0.6924793138936466,2.29249251412422,2024;2025;2026,0.364261601821366,0.5882352941176469,0.003827984334179883,0.7116744344511867,SI-3 AI and Automated Decision Making in IP administration,CT-AI Artificial intelligence,0.450530163729277,AS-EXAMINATION Examination workforce and AI/ADM trials,0.7837058823529411,False,0.7650442477876105,2020,2026,act
18,verify-bertopic-T0007,geographical indication / trade / protection / eu,110,H2,strong,0.6402654867256637,0.17606253021986884,0.04979757407719728,0.8506437655661853,0.6762483782365525,0.7773305119763956,0.0,,0.09050773266525769,0.7142857142857141,0.017269854526013664,0.7876530079004197,SI-1 Geographical indications registration under the A-EU FTA,CT-ICT Advanced information and communication technologies,0.34519251167265536,AS-RAPID IP RAPID / IP Rights Overview dashboard,0.7569058823529412,False,0.7637168141592922,2018,2026,"on-strategy, no right-to-play"
19,verify-bertopic-T0076,covid-19 / vaccine / pandemic / crisis-critical,19,H1,weak,0.6964601769911504,0.17918595466857146,0.09830975437038697,0.8690391685621379,0.6287281601624085,0.8753186325479012,5.158474174980725,2020;2021,-1.0,1.0,0.003351233886844863,0.6005041324740045,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-BIO Biotechnologies,0.4005899576893996,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.41048235294117646,False,0.7597345132743363,2020,2024,act
20,verify-bertopic-T0105,art search / prior art / patent / augmenting keyword-based,14,H1,noise,0.5915929203539823,0.1806733144801892,0.0,0.8684088695306362,0.7282208734109897,0.8454070105488025,0.0,,0.0,0.909090909090909,0.002188251828138304,0.608814806571871,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.4837544059415047,AS-EXAMINATION Examination workforce and AI/ADM trials,,True,0.75,2018,2026,act
21,verify-bertopic-T0038,cultural heritage / property cultural / intellectual / intangible cultural,33,H1,strong,0.7256637168141592,0.17063477210420275,0.1703547519833327,0.897115140410673,0.7650427127242885,0.19590927087360493,12.102810348247559,2022,-0.18223456604205746,1.0,0.006599869410588604,0.6077654153674831,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.3649969807740116,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.43022941176470586,False,0.7300884955752213,2018,2025,act
22,verify-bertopic-T0112,asset / intellectual property / collateral / ip,14,H2,weak,0.5632743362831858,0.16274618914522343,0.10934073962523451,0.8103267947353677,0.6228026170991655,0.7559279292634754,0.0,,0.22284454499385187,0.49999999999999983,0.0018358607867715211,0.6539111484737676,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.38373240337831444,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,,True,0.7057522123893806,2020,2026,act
23,verify-bertopic-T0033,gis / geographical indication / agreement / gi protection,39,H2,latent,0.5743362831858406,0.18148184940763468,0.01145062658220917,0.8356464400808824,0.7082452379603232,0.49537549145069176,0.0,,0.019455677126480886,0.6666666666666665,0.006378976317363153,0.7098764193327285,SI-1 Geographical indications registration under the A-EU FTA,CT-ICT Advanced information and communication technologies,0.34919901259600894,AS-RAPID IP RAPID / IP Rights Overview dashboard,0.6116647058823529,False,0.7017699115044248,2018,2026,"on-strategy, no right-to-play"
24,verify-bertopic-T0006,patent / retrieval / classification / search,96,H2,strong,0.5238938053097345,0.11670080232979185,0.06986599340832388,0.890799554050477,0.5694441219653219,0.7940475377781442,0.0,,0.13178930711784465,0.5555555555555554,0.018193349935523098,0.6315703000909845,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-AI Artificial intelligence,0.4593550878862603,AS-EXAMINATION Examination workforce and AI/ADM trials,0.5403529411764706,False,0.6955752212389381,2018,2026,act
25,verify-bertopic-T0009,intellectual property / right / property law / cambridge intellectual,105,H1,strong,0.5491150442477876,0.13895133699477746,0.10653060146145615,0.8469607175124156,0.6837485589229537,0.6157667047517476,7.724431366516029,2019,-0.06668132109880287,0.9090909090909091,0.01714469217895313,0.6332045020949829,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.3961748545523793,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6215588235294117,False,0.69070796460177,2018,2026,act
26,verify-bertopic-T0013,indigenous / intellectual / property / cultural,128,H1,strong,0.48451327433628316,0.16052739937710503,0.04534096545238841,0.7669292877311498,0.6014638710478235,0.8471095251956171,0.0,,0.08174565386709909,0.9090909090909091,0.012282532858640146,0.6704636625372904,SI-5 First Nations Strategy,CT-AMM Advanced manufacturing and materials,0.410758830113558,AS-FIRSTNATIONS First Nations Strategy partnerships,0.7980294117647059,False,0.6787610619469027,2018,2026,act
27,verify-bertopic-T0060,education / ai / metaverse / chatgpt,28,H1,weak,0.654867256637168,0.16379928670322585,0.12954943398646532,0.8034383385134637,0.7030013230381266,0.9511004277086645,0.0,,0.2753731068584542,0.909090909090909,0.004170623477419528,0.5939096831970827,SI-3 AI and Automated Decision Making in IP administration,CT-AI Artificial intelligence,0.35703408722946645,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.7043235294117647,False,0.6535398230088496,2019,2026,act
28,verify-bertopic-T0084,china / intellectual property / chinese / innovation evidence,29,H2,noise,0.3929203539823009,0.15758174527750235,0.0,0.7817414511667141,0.6295820319873745,0.8728524092187686,0.0,,0.0,0.526315789473684,0.0029017843616709798,0.7506014385190982,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.4166355053246334,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.5944823529411765,False,0.6451327433628319,2018,2026,act
29,verify-bertopic-T0015,trust / institution / public / citizen,62,H2,strong,0.7106194690265486,0.1723583775662173,0.15561630439712254,0.8425274996410248,0.725059273379349,0.7656773670755871,4.9989502039858,2024,0.06593591105070629,0.5882352941176469,0.010415804940317174,0.62860380673644,1.1 Trust and confidence in a high-quality IP rights system,CT-QUANTUM Quantum technologies,0.30409883313213093,AS-EXAMINATION Examination workforce and AI/ADM trials,0.691029411764706,False,0.6318584070796459,2018,2026,"on-strategy, no right-to-play"
30,verify-bertopic-T0090,valuation / intellectual property / asset / intangible,38,H1,noise,0.3951327433628319,0.17007959391530802,0.0,0.7401406393388484,0.5841954085048485,0.9494520153879485,0.0,,-0.18223456604205746,1.0,0.0028470843792120695,0.6927206961624338,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.43424651074201703,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6475823529411764,False,0.6216814159292035,2018,2026,act
31,verify-bertopic-T0110,image / patent / retrieval / industrial good,10,H1,noise,0.4420353982300885,0.1569121223131188,0.0,0.901944879457662,0.5661879359868691,0.7219280948873623,0.0,,0.0,1.0,0.0019491444796368726,0.6208597077594171,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.42812641663845247,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,,True,0.6017699115044248,2018,2025,act
32,verify-bertopic-T0004,trust / institution / public / driver,124,H2,latent,0.5991150442477876,0.19245853924184153,0.002823858527401553,0.8230802994446992,0.7381444299062485,0.7249365361882941,0.0,,0.004728686113343539,0.526315789473684,0.020679073054258052,0.6241665677554112,1.1 Trust and confidence in a high-quality IP rights system,CT-ICT Advanced information and communication technologies,0.3259612006648143,AS-EXAMINATION Examination workforce and AI/ADM trials,0.676470588235294,False,0.6004424778761063,2018,2026,"on-strategy, no right-to-play"
33,verify-bertopic-T0061,copyright page / copyright notice,23,H1,weak,0.7999999999999999,0.27584233754890575,0.12039649967013578,0.9456361813611612,0.6912900751101674,0.2580186686648155,0.0,,0.2510334048590739,0.8333333333333331,0.004135132789864947,0.5526542081112685,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-BIO Biotechnologies,0.32317076331688066,AS-RAPID IP RAPID / IP Rights Overview dashboard,0.6915588235294117,False,0.5889380530973451,2020,2025,watch
34,verify-bertopic-T0074,opengov / ul / li / au,21,H1,weak,0.6845132743362832,0.2718330708798702,0.3637520352498179,0.8378638016768456,0.5,0.4896483708387459,9.577566147585387,2025,0.4249712926473048,0.9090909090909091,0.0031085195591676147,0.5348275169251564,4.2 Innovative digital and data-driven customer and staff services,CT-ICT Advanced information and communication technologies,0.37407284420215814,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.39354117647058817,False,0.5858407079646017,2023,2025,capability looking for a problem
35,verify-bertopic-T0037,valuation / editorial / property / appendix,93,H1,strong,0.5862831858407079,0.19655216682767918,0.07622685307866893,0.6837620356091711,0.5693872688525025,0.9286751810936653,5.221182940653215,2018,-0.2871656937586303,0.9090909090909091,0.006624221214279115,0.5599077710852692,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.37349995291601806,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6231294117647058,False,0.5858407079646017,2018,2025,capability looking for a problem
36,verify-bertopic-T0017,watermarking / text / llm / language,61,H1,strong,0.6088495575221239,0.17085272624051173,0.3427796915150921,0.8608483408682597,0.5,0.6436394131461666,6.35144518749361,2023;2024;2025;2026,0.45421543344895365,0.9090909090909091,0.009630818849589344,0.5634319744795414,SI-3 AI and Automated Decision Making in IP administration,CT-AI Artificial intelligence,0.3462609955654167,AS-TRIPWIRE Tripwire — autonomous source-monitoring pipeline,0.6882058823529411,False,0.5823008849557523,2018,2026,watch
37,verify-bertopic-T0100,retrieval / document / snippet / abstractive,13,H2,weak,0.49159292035398233,0.14789804646128568,0.10934073962523451,0.8750628643221723,0.5035085396531179,0.1956217818146278,0.0,,0.22284454499385187,0.3999999999999998,0.0024102264940422946,0.5974770607199061,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-AI Artificial intelligence,0.3966892120926105,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,,True,0.5809734513274336,2019,2026,act
38,verify-bertopic-T0078,genetic resource / benefit sharing / farmer / access benefit,24,H1,weak,0.4831858407079646,0.12749525173732557,0.04584406734653949,0.7970196249410829,0.6664948085913028,0.9361104253809094,2.5991919112007906,2018,-0.12831445712826428,1.0,0.0031767944631515654,0.6184513083412814,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-BIO Biotechnologies,0.3807756976252586,AS-RAPID IP RAPID / IP Rights Overview dashboard,0.5301764705882352,False,0.5734513274336284,2018,2025,act
39,verify-bertopic-T0049,trust / covid-19 / pandemic / public,30,H1,strong,0.7353982300884956,0.20198238458717865,0.09749708610955644,0.8406242496338003,0.6846901175250273,0.9110547001800333,5.094109815244643,2020;2021,-1.0,1.0,0.005439045557154604,0.5450825780419296,1.1 Trust and confidence in a high-quality IP rights system,CT-ENERGY Clean energy generation and storage,0.3272537130448605,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.4812705882352941,False,0.5721238938053097,2019,2024,watch
40,verify-bertopic-T0062,patent / examiner / prior art / rejection,34,H3,weak,0.41769911504424784,0.12591069589517934,0.04053683963964718,0.7668652856008462,0.6280279755311214,0.8565630690969653,0.0,,0.07245667366826658,0.18181818181818182,0.003988770725877668,0.5957591785388634,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.4903717834408179,AS-EXAMINATION Examination workforce and AI/ADM trials,0.6957470588235293,False,0.5654867256637168,2018,2026,act
41,verify-bertopic-T0019,access medicine / pharmaceutical / intellectual property / trip,86,H1,strong,0.5230088495575221,0.1527352522593206,0.06311085231662356,0.7416770254498597,0.6377503793264689,0.996485989886783,2.79526092416981,2018;2019;2020;2021,-0.12076443674408543,1.0,0.008975181578341379,0.5983013198435128,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.3689036803444293,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6215588235294117,False,0.5619469026548674,2018,2026,act
42,verify-bertopic-T0056,intellectual property / african / ip / nigeria,34,H1,latent,0.5553097345132745,0.17356789256606397,0.02119282202381432,0.8113544376359905,0.6537630645200222,0.9081783472997053,0.0,,0.03661464962807748,0.9090909090909091,0.0045099184326823525,0.5865267982870841,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.35550899983777146,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6410588235294117,False,0.5615044247787611,2018,2026,act
43,verify-bertopic-T0051,unlearning / erasure / concept / diffusion,27,H1,strong,0.5862831858407079,0.15099231276404423,0.2760059028831205,0.8783936796286677,0.5126369701667198,0.28708607274457926,3.0748582232318498,2024;2025;2026,0.4351888878844894,0.7692307692307692,0.004645099944311135,0.5973856888442763,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ENERGY Clean energy generation and storage,0.33668709486383097,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6150294117647058,False,0.5606194690265487,2020,2026,"on-strategy, no right-to-play"
44,verify-bertopic-T0082,accountability / social care / nursing / decision-making,22,H2,noise,0.5261061946902654,0.2154417123728113,0.0,0.7730368025232089,0.6466874323870632,0.9023932827949789,0.0,,-0.08299595679532878,0.357142857142857,0.0029708386469475844,0.5985065376826506,SI-3 AI and Automated Decision Making in IP administration,CT-ENERGY Clean energy generation and storage,0.3524623833166359,AS-EXAMINATION Examination workforce and AI/ADM trials,0.5509941176470587,False,0.5535398230088495,2018,2025,act
45,verify-bertopic-T0014,indigenous / cultural / traditional knowledge / intellectual,81,H1,latent,0.2973451327433628,0.13094712081761117,0.019358154320792232,0.803105299832742,0.4493152737438868,0.9804148718507286,0.0,,0.033339233926807266,1.0,0.012162766093475002,0.6944391074532407,SI-5 First Nations Strategy,CT-ICT Advanced information and communication technologies,0.448450605396686,AS-FIRSTNATIONS First Nations Strategy partnerships,0.7462235294117647,False,0.5535398230088495,2018,2026,act
46,verify-bertopic-T0010,ip / enforcement / intellectual / counterfeit,125,H2,strong,0.3973451327433628,0.11212219254696287,0.04979757407719728,0.7574488717617572,0.5500652801722159,0.9483212118464858,0.0,,0.09050773266525769,0.357142857142857,0.015155818642193779,0.6668205059118874,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-BIO Biotechnologies,0.36627441108823394,AS-CONVENING Convening power and international IP standing,0.7631764705882352,False,0.5522123893805309,2018,2026,act
47,verify-bertopic-T0002,patent / innovation / firm / intellectual,120,H1,latent,0.21327433628318584,0.08072195265963011,0.0,0.8186484853384783,0.4664512614029599,0.9473620632388217,0.0,,-0.03342048673872655,1.0,0.02133333157535403,0.7049775864777139,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.46250607154922263,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.6145058823529411,False,0.5508849557522123,2018,2026,act
48,verify-bertopic-T0048,financial autonomy / local government / government system / imo,28,H1,strong,0.8097345132743362,0.2851952049278471,0.1429719487619249,0.9605251643356679,0.6990298376223694,0.0,6.725445622000265,2023;2024,0.0,1.0,0.005480587108153422,0.535947817734924,SI-3 AI and Automated Decision Making in IP administration,"CT-AUTON Autonomous systems, robotics, positioning, timing and sensing",0.32349977725766965,AS-EXAMINATION Examination workforce and AI/ADM trials,0.33056470588235287,False,0.5451327433628319,2018,2026,watch
49,verify-bertopic-T0046,reef / park / marine / australia,39,H2,strong,0.6048672566371682,0.19358651418400452,0.43363258436513347,0.7842178423851641,0.5,0.7260106921602414,13.18858223241486,2026,0.5233501853172446,0.5,0.0050554928707871455,0.5231346234433333,4.2 Innovative digital and data-driven customer and staff services,CT-ENERGY Clean energy generation and storage,0.3956057568319696,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.5408764705882353,False,0.5446902654867256,2025,2026,capability looking for a problem
50,verify-bertopic-T0052,prior art / patent / art defense / art prior,37,H2,strong,0.48539823008849564,0.14677068583675124,0.04053683963964718,0.7751462867846829,0.6476283423349488,0.9090221560878149,0.0,,0.07245667366826658,0.526315789473684,0.004794006133126614,0.5796651500631008,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.3877066238151541,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.637435294117647,False,0.5424778761061947,2018,2026,act
51,verify-bertopic-T0070,intellectual property / enforcement / property right / law policy,42,H1,noise,0.37168141592920356,0.15227374028402507,0.0,0.7573731863614176,0.5977538738105008,0.9934472383802027,0.0,,-0.1591035847462855,1.0,0.0037342897378662035,0.6632896555244832,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-ICT Advanced information and communication technologies,0.38416043314797227,AS-EXAMINATION Examination workforce and AI/ADM trials,0.6009764705882352,False,0.534070796460177,2018,2025,act
52,verify-bertopic-T0072,intellectual property / biotechnology / open science / neuro,44,H1,noise,0.3380530973451328,0.13156877319281313,0.0,0.7645768166579546,0.6176465102398627,0.976020648236615,0.0,,-1.0,1.0,0.0035927021005038246,0.6531373112529505,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-BIO Biotechnologies,0.4106872405401747,AS-EXAMINATION Examination workforce and AI/ADM trials,0.6048823529411764,False,0.534070796460177,2018,2024,act
53,verify-bertopic-T0003,llm / language / task / reasoning,107,H2,strong,0.4676991150442478,0.12046986889757683,0.18332032176673135,0.8250916530039067,0.5255398481616412,0.6044656879144261,3.620807164982807,2026,0.1472026904398771,0.6249999999999999,0.020166323547735825,0.6115851105753861,SI-3 AI and Automated Decision Making in IP administration,CT-AI Artificial intelligence,0.36052967462026875,AS-EXAMINATION Examination workforce and AI/ADM trials,0.48411764705882354,False,0.5336283185840708,2018,2026,act
54,verify-bertopic-T0001,service delivery / government / digital / public service,299,H2,latent,0.39557522123893807,0.14501040947649013,0.016504516520356196,0.744789548986483,0.6490812424537155,0.756890119416219,0.0,,0.028285594297889682,0.4545454545454543,0.03474020910163895,0.7249094902477855,4.2 Innovative digital and data-driven customer and staff services,CT-ICT Advanced information and communication technologies,0.33801295003394277,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.7954411764705881,False,0.5309734513274336,2018,2026,"on-strategy, no right-to-play"
55,verify-bertopic-T0063,deepfake / content / ai / governance,145,H3,noise,0.2765486725663716,0.10795198707802967,0.03423477147583022,0.6972652767222367,0.5049166444091382,0.689936407982871,0.0,,0.060510561183007905,0.2857142857142857,0.004000381031441967,0.6659268017138157,SI-3 AI and Automated Decision Making in IP administration,CT-AI Artificial intelligence,0.41093942738292694,AS-EXAMINATION Examination workforce and AI/ADM trials,0.6866176470588234,False,0.5154867256637168,2018,2026,act
56,verify-bertopic-T0091,foramen / ovale / percutaneous / closure,15,H1,noise,0.6030973451327434,0.27602717751224437,0.0,0.8593812855321611,0.7003282724661468,0.3533593350214213,0.0,,-1.0,1.0,0.002798472211365458,0.5390053264399285,4.1 Innovation and adaptiveness in stewardship of the IP rights system,CT-AMM Advanced manufacturing and materials,0.3456801887648218,AS-PATANALYTICS Patent Analytics Hub and Office of the Chief Economist,0.34018235294117644,False,0.5088495575221239,2018,2024,watch
